id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,team
241867,1279,77,Aitor,Ruibal García,Aitor Ruibal,3/22/1996 12:00:00 AM,176,3,3,1,LALIGA EA SPORTS,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241867.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241867.png?width=265,12,Right Midfielder,RM,25,Striker,ST,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,449,Real Betis,https://drop-assets.ea.com/images/4rODtg2WvYGHhUGfPXxilW/e047163865b561a0ced87f9f593498c1/l449.png,false,3,RB,Right Back,defense,Defense,80,0,71,0,81,0,67,0,68,0,72,0,69,0,79,0,66,0,75,0,67,0,72,0,68,0,76,0,77,0,72,0,54,0,9,0,14,0,7,0,15,0,8,0,72,0,72,0,69,0,78,0,82,0,73,0,61,0,69,0,75,0,74,0,74,0,76,0,80,0,76,0,84,0,74,0,74,0,57,0,,23,Right Wing,RW,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,
224574,1280,77,Orbelín,Pineda,,3/24/1996 12:00:00 AM,169,4,4,1,Hellas Liga,63,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224574.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224574.png?width=265,14,Center Midfielder,CM,3,Right Back,RB,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,83,Mexico,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,278,AEK Athens,https://drop-assets.ea.com/images/4qTLnCKd5EuaAqSHT6TqiQ/e696de56fdde60bfd4d62ec6b59682ee/l278.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,82,0,88,0,74,0,84,0,58,0,76,0,88,0,80,0,70,0,73,0,70,0,68,0,68,0,81,0,81,0,73,0,56,0,15,0,14,0,7,0,10,0,10,0,66,0,68,0,73,0,74,0,81,0,72,0,75,0,69,0,74,0,78,0,74,0,73,0,76,0,67,0,81,0,68,0,73,0,70,0,,,,,,,,,,,,,,,,,
234741,1281,77,Gustavo,Hamer,,6/24/1997 12:00:00 AM,169,3,3,1,EFL Championship,61,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234741.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/234741.png?width=265,14,Center Midfielder,CM,27,Left Wing,LW,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,1794,Sheffield Utd,https://drop-assets.ea.com/images/3QhayzKjMV2yOdihydTnVZ/c272cce245fae380f220f4c9cca689f1/l1794.png,false,16,LM,Left Midfielder,midfielder,Midfielder,73,0,78,0,76,0,81,0,70,0,86,0,86,0,77,0,73,0,78,0,80,0,72,0,71,0,76,0,73,0,70,0,77,0,12,0,7,0,7,0,9,0,10,0,68,0,72,0,79,0,77,0,70,0,79,0,60,0,76,0,72,0,78,0,72,0,79,0,77,0,70,0,68,0,74,0,80,0,68,0,,,,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,
241496,1282,77,Timothy,Weah,,2/22/2000 12:00:00 AM,182,3,3,1,Ligue 1 McDonald's,66,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241496.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241496.png?width=265,3,Right Back,RB,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,0,Men's Football,95,United States,https://drop-assets.ea.com/images/7ZVadlJQIutRH5P85wr76/c2456a2d76146d19f98c2c3071136dcf/f_95.png,219,OM,https://drop-assets.ea.com/images/3t06Qm41tT2gB8NqJYXdue/928373951a71a9a8565497e6481925d1/l219.png,false,12,RM,Right Midfielder,midfielder,Midfielder,86,0,86,0,76,0,70,0,59,0,72,0,74,0,78,0,74,0,75,0,74,0,68,0,68,0,78,0,77,0,74,0,53,0,7,0,9,0,12,0,15,0,14,0,67,0,66,0,72,0,76,0,87,0,72,0,60,0,65,0,75,0,75,0,75,0,75,0,79,0,70,0,88,0,69,0,69,0,74,0,,,,,,,,,,,,,,,,,
216320,1283,77,Seko,Fofana,,5/7/1995 12:00:00 AM,185,3,4,1,Ligue 1 McDonald's,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216320.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/216320.png?width=265,10,Center Defensive Midfielder,CDM,18,Center Attacking Midfielder,CAM,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,0,Men's Football,108,Côte d'Ivoire,https://drop-assets.ea.com/images/6WOgIUFG0fMJWcKjih5i3K/8d09758d91059b879a2e5521f8d7e616/f_108.png,74,Stade Rennais FC,https://drop-assets.ea.com/images/7CHlTnryGZyOatI2WOFXiP/def56f5b08c456e671d09d3a47cc327b/l74.png,false,14,CM,Center Midfielder,midfielder,Midfielder,67,0,69,0,75,0,76,0,82,0,79,0,61,0,77,0,76,0,62,0,72,0,71,0,68,0,76,0,78,0,72,0,62,0,9,0,8,0,9,0,11,0,10,0,58,0,74,0,72,0,82,0,68,0,74,0,56,0,80,0,75,0,75,0,75,0,80,0,83,0,70,0,68,0,78,0,78,0,68,0,,,,,,,,,,,,,,,,,
257186,1284,77,Ardon,Jashari,,7/30/2002 12:00:00 AM,181,2,4,2,Serie A Enilive,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257186.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/257186.png?width=265,14,Center Midfielder,CM,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,47,Switzerland,https://drop-assets.ea.com/images/4CseD8PxDZqObA1huFIws0/f30914625e329de69ffdd60f3c334a88/f_47.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,77,0,77,0,81,0,91,0,80,0,78,0,80,0,75,0,76,0,68,0,64,0,72,0,76,0,73,0,70,0,64,0,62,0,8,0,7,0,14,0,13,0,5,0,62,0,74,0,76,0,70,0,75,0,75,0,60,0,82,0,65,0,74,0,67,0,80,0,76,0,68,0,74,0,72,0,76,0,63,0,,,,,,,,,,,,,,,,,
272951,1286,77,Kevin,Castaño,,9/29/2000 12:00:00 AM,177,2,3,1,LPF,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p272951.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/272951.png?width=265,10,Center Defensive Midfielder,CDM,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,0,Men's Football,56,Colombia,https://drop-assets.ea.com/images/JphMzcFrWU7Uo2jq6GSep/d909b5b6000d5bf7515600d2c6db6375/f_56.png,1876,River Plate,https://drop-assets.ea.com/images/3a9cbBltvLpgMO1eByYVRq/bc311aba63f687dc0480c592dfeca1b4/l1876.png,false,14,CM,Center Midfielder,midfielder,Midfielder,74,0,73,0,77,0,76,0,73,0,76,0,76,0,77,0,76,0,67,0,68,0,72,0,71,0,76,0,75,0,68,0,62,0,14,0,13,0,12,0,7,0,8,0,66,0,72,0,80,0,68,0,76,0,76,0,63,0,75,0,73,0,78,0,68,0,81,0,70,0,70,0,78,0,76,0,80,0,58,0,,,,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,
236822,1287,77,Gabriel,Gudmundsson,,4/29/1999 12:00:00 AM,180,3,3,2,Premier League,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236822.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236822.png?width=265,16,Left Midfielder,LM,5,Center Back,CB,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,46,Sweden,https://drop-assets.ea.com/images/4ts7Tmr55hzylhHNBA5xsw/073e32f2c968ae9d531bb1d013a350a0/f_46.png,8,Leeds United,https://drop-assets.ea.com/images/4GwGagnihmCNc321tRi8qB/07ddd8a7768922d58f01c2b6f2964a18/l8.png,false,7,LB,Left Back,defense,Defense,85,0,74,0,76,0,79,0,73,0,74,0,68,0,75,0,72,0,77,0,66,0,70,0,70,0,75,0,76,0,59,0,50,0,12,0,10,0,7,0,6,0,8,0,51,0,72,0,69,0,69,0,87,0,71,0,46,0,75,0,68,0,74,0,64,0,73,0,75,0,74,0,88,0,74,0,68,0,56,0,,,,,,,,,,,,,,,,,
245637,1289,77,Georginio,Rutter,,4/20/2002 12:00:00 AM,182,5,5,2,Premier League,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245637.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/245637.png?width=265,25,Striker,ST,,,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8388608,Trickster,Performs unique flick Skill Moves,https://drop-assets.ea.com/images/47Ygd5ri33RgjIYGiTAJpj/f0723e6f2f89a98fb6e8200c3659c6a9/Trickster.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,1808,Brighton,https://drop-assets.ea.com/images/1mFLMjuFkxQjbRaTLKZ8Gm/277b9eb6d29d37064d1d82063b06f681/l1808.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,76,0,77,0,85,0,79,0,76,0,59,0,79,0,81,0,77,0,73,0,75,0,60,0,58,0,80,0,80,0,76,0,68,0,6,0,10,0,14,0,10,0,10,0,73,0,56,0,74,0,71,0,77,0,75,0,70,0,74,0,77,0,77,0,75,0,76,0,76,0,50,0,77,0,62,0,77,0,71,0,,,,,,,,,,,,,,,,,
253157,1290,77,Hicham,Boudaoui,,9/23/1999 12:00:00 AM,175,3,3,1,Ligue 1 McDonald's,61,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253157.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/253157.png?width=265,10,Center Defensive Midfielder,CDM,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,97,Algeria,https://drop-assets.ea.com/images/7DBnvM9EEo73oK7xEvbWvJ/47a0a190f5a0092fef1bc40e7e74b8f9/f_97.png,72,OGC Nice,https://drop-assets.ea.com/images/zByYanPvcCULBfC8OITvN/a262863aa77bfb1551a403f5f9b49f28/l72.png,false,14,CM,Center Midfielder,midfielder,Midfielder,74,0,79,0,79,0,93,0,67,0,75,0,77,0,78,0,75,0,68,0,77,0,74,0,72,0,77,0,77,0,68,0,58,0,7,0,6,0,7,0,13,0,8,0,73,0,73,0,75,0,67,0,73,0,74,0,54,0,76,0,74,0,77,0,67,0,78,0,70,0,75,0,73,0,76,0,75,0,51,0,,,,,,,,,,,,,,,,,
266436,1291,77,Javier,Guerra Moreno,Javi Guerra,5/13/2003 12:00:00 AM,187,3,4,1,LALIGA EA SPORTS,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p266436.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/266436.png?width=265,10,Center Defensive Midfielder,CDM,,,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,461,Valencia CF,https://drop-assets.ea.com/images/3rBiULK7uv6Uim0qpaPGXG/123be59c7edf775fa3df08effc267f43/l461.png,false,14,CM,Center Midfielder,midfielder,Midfielder,73,0,77,0,75,0,73,0,69,0,67,0,71,0,78,0,74,0,63,0,65,0,73,0,74,0,76,0,76,0,75,0,62,0,5,0,12,0,13,0,11,0,14,0,68,0,75,0,78,0,74,0,74,0,75,0,63,0,70,0,77,0,74,0,73,0,81,0,73,0,69,0,74,0,75,0,80,0,52,0,,,,,,,,,,,,,,,,,
212207,1292,77,Nicolae,Stanciu,,5/7/1993 12:00:00 AM,170,4,4,1,Serie A Enilive,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212207.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212207.png?width=265,18,Center Attacking Midfielder,CAM,,,,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,0,Men's Football,39,Romania,https://drop-assets.ea.com/images/yJG6VRw2DHBpS1YBUe6XM/8251edf43104234bc25ece0a960006de/f_39.png,110556,Genoa,https://drop-assets.ea.com/images/K5vcQ5KjT64Rr1dZZu3RG/0955cabcb0645ef5649ed69904e4b502/l110556.png,false,14,CM,Center Midfielder,midfielder,Midfielder,79,0,90,0,75,0,91,0,62,0,69,0,89,0,78,0,78,0,76,0,81,0,62,0,62,0,78,0,75,0,72,0,82,0,14,0,7,0,13,0,10,0,12,0,66,0,60,0,80,0,77,0,76,0,79,0,68,0,71,0,73,0,75,0,74,0,79,0,77,0,58,0,74,0,62,0,78,0,70,0,,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,
236830,1293,77,Zaydou,Youssouf,,7/11/1999 12:00:00 AM,182,3,3,2,ROSHN Saudi League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236830.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236830.png?width=265,14,Center Midfielder,CM,5,Center Back,CB,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,214,Comoros,https://drop-assets.ea.com/images/2MXuA5bu5gtEZVlkkbmdPH/17d751f828af280a3fd8fa00b3fc6e44/f_214.png,112390,Al Fateh,https://drop-assets.ea.com/images/6v7yU4RrTQPgruLFIKjFOR/9757e8a4070b872b3be68038edfccf95/l112390.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,68,0,72,0,75,0,80,0,81,0,80,0,74,0,82,0,77,0,63,0,70,0,71,0,72,0,80,0,81,0,60,0,68,0,13,0,9,0,10,0,12,0,11,0,59,0,72,0,76,0,68,0,70,0,74,0,62,0,80,0,76,0,75,0,65,0,79,0,74,0,65,0,72,0,74,0,75,0,59,0,,,,,,,,,,,,,,,,,
275138,1295,77,Lamine,Camara,,1/1/2004 12:00:00 AM,173,3,3,1,Ligue 1 McDonald's,65,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p275138.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/275138.png?width=265,10,Center Defensive Midfielder,CDM,,,,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,136,Senegal,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,69,AS Monaco,https://drop-assets.ea.com/images/6XicH1VsjyR3WbTdpk99p3/8b11b6c53072e6c9c042eb77f3c6a8f4/l69.png,false,14,CM,Center Midfielder,midfielder,Midfielder,82,0,79,0,68,0,81,0,61,0,74,0,80,0,77,0,75,0,80,0,71,0,71,0,70,0,77,0,76,0,65,0,74,0,13,0,12,0,15,0,12,0,9,0,48,0,74,0,78,0,66,0,79,0,78,0,55,0,69,0,72,0,76,0,66,0,80,0,72,0,72,0,76,0,76,0,77,0,52,0,,,,,,,,,,,,,,,,,
