id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel
228813,265,83,Aleix,García Serrano,Aleix García,6/28/1997 0:00,173,3,3,1,Bundesliga,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p228813.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/228813.png?width=265,10,Center Defensive Midfielder,CDM,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,32,Leverkusen,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,67,0,79,0,65,0,68,0,65,0,65,0,85,0,87,0,84,0,83,0,84,0,75,0,79,0,84,0,84,0,75,0,80,0,16,0,8,0,9,0,10,0,7,0,51,0,77,0,88,0,78,0,65,0,85,0,60,0,66,0,80,0,82,0,75,0,85,0,78,0,74,0,64,0,77,0,86,0,66,0,,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,,,,icontrait1_16777216,Press Proven+,"Exceptional close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/Z2otVfOlVmGuQSxqZYSjz/717d956dfebae4193e8d746e8f3d300a/Press_Proven_.png,playStylePlus,Play Style Plus,,,,,,,,,,,,,,,
209989,266,83,Thomas,Partey,,6/13/1993 0:00,185,3,3,1,LALIGA EA SPORTS,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p209989.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/209989.png?width=265,14,Center Midfielder,CM,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,0,Men's Football,117,Ghana,https://drop-assets.ea.com/images/64fYElRtof03DcI6oxno1D/1a2b0686d9693e59b832c3d06a737109/f_117.png,483,Villarreal CF,https://drop-assets.ea.com/images/xvk9pCQTX74mWG8EjcgYU/f631ffd2c7ac06bd43f2547fc44463c4/l483.png,FALSE,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,53,0,63,0,74,0,76,0,84,0,84,0,50,0,81,0,85,0,74,0,69,0,80,0,80,0,77,0,80,0,66,0,67,0,11,0,13,0,9,0,9,0,7,0,68,0,82,0,84,0,79,0,59,0,80,0,49,0,82,0,70,0,80,0,71,0,85,0,85,0,78,0,63,0,84,0,80,0,56,0,,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,3,Right Back,RB,,,,,,,,,,,,,,,,,,,,,
216435,267,83,Stanislav,Lobotka,,11/25/1994 0:00,170,3,4,1,Serie A Enilive,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216435.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/216435.png?width=265,10,Center Defensive Midfielder,CDM,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,0,Men's Football,43,Slovakia,https://drop-assets.ea.com/images/2cEMaB5jOYRIFsJQCycahY/6156324301f1c5f425d6c65141ced57b/f_43.png,48,SSC Napoli,https://drop-assets.ea.com/images/2FIV26KpnSXl3Nv8Ar6jk3/d8461aa150da3d433fccc34bc80c978f/l48.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,76,0,75,0,65,0,88,0,61,0,76,0,85,0,85,0,77,0,75,0,75,0,76,0,78,0,82,0,81,0,68,0,55,0,10,0,7,0,16,0,13,0,14,0,45,0,80,0,85,0,77,0,71,0,80,0,56,0,71,0,76,0,81,0,69,0,85,0,69,0,75,0,67,0,81,0,82,0,43,0,,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,
253149,269,83,Jeremie,Frimpong,,12/10/2000 0:00,172,3,3,1,Premier League,65,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253149.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/253149.png?width=265,12,Right Midfielder,RM,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,FALSE,3,RB,Right Back,defense,Defense,95,0,89,0,68,0,85,0,47,0,75,0,88,0,83,0,76,0,82,0,77,0,72,0,74,0,84,0,85,0,66,0,47,0,12,0,7,0,8,0,13,0,14,0,54,0,77,0,63,0,53,0,94,0,74,0,43,0,63,0,82,0,84,0,62,0,78,0,62,0,79,0,93,0,71,0,73,0,58,0,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,23,Right Wing,RW,,,,,,,,,,,,,,,,,,,,,
177003,273,83,Luka,Modrić,,9/9/1985 0:00,172,4,4,1,Serie A Enilive,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p177003.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/177003.png?width=265,18,Center Attacking Midfielder,CAM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,10,Croatia,https://drop-assets.ea.com/images/4ZYNK06L8ZkJTrdtSby4NW/eb42cc852fc74ea3d3f5b8904fb5194f/f_10.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,72,0,89,0,66,0,69,0,58,0,60,0,90,0,88,0,91,0,86,0,85,0,70,0,70,0,86,0,84,0,68,0,78,0,13,0,9,0,7,0,14,0,9,0,55,0,75,0,86,0,80,0,68,0,86,0,83,0,62,0,76,0,79,0,74,0,87,0,79,0,72,0,65,0,70,0,88,0,76,0,,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,10,Center Defensive Midfielder,CDM,,,,,,,,,,,,,,,,,,,,,
208722,274,83,Sadio,Mané,,4/10/1992 0:00,174,4,4,1,ROSHN Saudi League,69,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208722.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/208722.png?width=265,12,Right Midfielder,RM,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,136,Senegal,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,112139,Al Nassr,https://drop-assets.ea.com/images/6oPkjdKPFc4aHfFp7UGXB7/262e529bd81a51c0b5f317e61b3f5985/l112139.png,FALSE,16,LM,Left Midfielder,midfielder,Midfielder,81,0,86,0,86,0,80,0,72,0,75,0,89,0,85,0,83,0,77,0,77,0,44,0,42,0,85,0,84,0,81,0,69,0,10,0,10,0,15,0,7,0,14,0,78,0,35,0,71,0,77,0,82,0,78,0,75,0,75,0,83,0,84,0,81,0,81,0,85,0,38,0,83,0,42,0,82,0,75,0,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,25,Striker,ST,,,,,,,,,,,,,,,,,,,27,Left Wing,LW
193698,275,83,Oliver,Baumann,,6/2/1990 0:00,187,1,2,1,Bundesliga,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p193698.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/193698.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_32,Deflector,"Unique deflection animations, powerful parries to safer areas",https://drop-assets.ea.com/images/6nb9RYWNVuvUaLZDskFao7/0ad930b0874e7c9454b31de942c0d3f1/Deflector.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,10029,TSG Hoffenheim,https://drop-assets.ea.com/images/1ylwMQ1ia5SGcXYoIKhtdK/b24a8fed6fb30e01ea3fd15184b0046c/l10029.png,FALSE,0,GK,Goalkeeper,defense,Defense,37,0,45,0,66,0,39,0,69,0,32,0,43,0,17,0,52,0,14,0,12,0,39,0,15,0,83,0,19,0,11,0,11,0,83,0,81,0,78,0,80,0,83,0,16,0,21,0,30,0,13,0,83,0,78,0,22,0,80,0,10,0,82,0,81,0,34,0,59,0,14,0,41,0,18,0,44,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240243,276,83,Matheus Santos,Carneiro da Cunha,Matheus Cunha,5/27/1999 0:00,183,4,4,1,Premier League,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p240243.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/240243.png?width=265,27,Left Wing,LW,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,11,Man Utd,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,FALSE,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,78,0,76,0,79,0,82,0,73,0,72,0,74,0,87,0,83,0,79,0,83,0,44,0,43,0,84,0,85,0,85,0,70,0,8,0,7,0,13,0,13,0,11,0,68,0,42,0,75,0,88,0,77,0,79,0,76,0,75,0,80,0,82,0,85,0,81,0,87,0,39,0,76,0,41,0,81,0,78,0,,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,25,Striker,ST,trait1_8388608,Trickster,Performs unique flick Skill Moves,https://drop-assets.ea.com/images/47Ygd5ri33RgjIYGiTAJpj/f0723e6f2f89a98fb6e8200c3659c6a9/Trickster.png,playStyle,Play Style,,,,,,,,,,,,,,,
248148,277,83,Martín,Zubimendi Ibáñez,Zubimendi,2/2/1999 0:00,180,3,4,1,Premier League,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p248148.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/248148.png?width=265,14,Center Midfielder,CM,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,FALSE,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,67,0,74,0,71,0,85,0,67,0,74,0,75,0,83,0,83,0,70,0,73,0,80,0,81,0,79,0,77,0,69,0,56,0,7,0,6,0,12,0,14,0,13,0,65,0,83,0,83,0,73,0,66,0,79,0,45,0,73,0,79,0,84,0,67,0,83,0,65,0,79,0,66,0,82,0,83,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199641,278,83,Matz,Sels,,2/26/1992 0:00,188,1,2,1,Premier League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p199641.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/199641.png?width=250,,,,trait2_16,Far Reach,"Unique far dive animations, better long shot saves",https://drop-assets.ea.com/images/7zbtymM2pCbANuM7wKFYZU/698e8ece65867df97e61189ac6666463/Far_Reach.png,playStyle,Play Style,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,14,Nott'm Forest,https://drop-assets.ea.com/images/60CgBQCMt7Dtcjip9xUxg8/5fa49387c380bf4772138b215ef4fd85/l14.png,FALSE,0,GK,Goalkeeper,defense,Defense,37,0,36,0,65,0,26,0,67,0,29,0,34,0,33,0,62,0,16,0,17,0,36,0,14,0,83,0,19,0,16,0,17,0,82,0,80,0,79,0,83,0,83,0,14,0,17,0,53,0,18,0,82,0,79,0,22,0,83,0,18,0,80,0,80,0,48,0,59,0,14,0,35,0,15,0,58,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264240,279,83,Pablo Martín,Páez Gavira,Gavi,8/5/2004 0:00,173,3,3,1,LALIGA EA SPORTS,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264240.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/264240.png?width=265,18,Center Attacking Midfielder,CAM,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,241,FC Barcelona,https://drop-assets.ea.com/images/5VXhqALaBzgvb2YG8iJxlq/990024f3e3ecc9e6c37eae41ebef86bd/l241.png,TRUE,14,CM,Center Midfielder,midfielder,Midfielder,77,0,86,0,62,0,84,0,58,0,85,0,90,0,85,0,77,0,69,0,74,0,68,0,59,0,85,0,86,0,71,0,47,0,8,0,10,0,11,0,7,0,13,0,42,0,79,0,82,0,70,0,76,0,78,0,51,0,70,0,81,0,86,0,66,0,84,0,56,0,72,0,75,0,78,0,83,0,49,0,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,
235794,280,83,Eberechi,Eze,,6/29/1998 0:00,178,4,4,1,Premier League,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235794.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/235794.png?width=265,27,Left Wing,LW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,FALSE,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,73,0,87,0,71,0,76,0,68,0,58,0,89,0,87,0,87,0,76,0,82,0,50,0,40,0,87,0,87,0,79,0,77,0,10,0,12,0,9,0,14,0,10,0,56,0,52,0,78,0,82,0,74,0,81,0,76,0,68,0,80,0,82,0,80,0,83,0,81,0,42,0,75,0,58,0,83,0,79,0,,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,25,Striker,ST,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,
263578,281,83,Alejandro,Balde Martínez,Balde,10/18/2003 0:00,175,3,4,2,LALIGA EA SPORTS,69,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p263578.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/263578.png?width=265,16,Left Midfielder,LM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,241,FC Barcelona,https://drop-assets.ea.com/images/5VXhqALaBzgvb2YG8iJxlq/990024f3e3ecc9e6c37eae41ebef86bd/l241.png,TRUE,7,LB,Left Back,defense,Defense,90,0,81,0,83,0,77,0,68,0,47,0,77,0,81,0,64,0,82,0,69,0,78,0,77,0,79,0,80,0,51,0,28,0,5,0,8,0,7,0,10,0,13,0,71,0,78,0,72,0,43,0,91,0,75,0,43,0,67,0,65,0,80,0,50,0,82,0,55,0,80,0,91,0,80,0,72,0,32,0,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
