id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,team,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,alternatePositions/0,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label
205855,859,79,Marko,Livaja,,8/26/1993 12:00:00 AM,182,4,4,1,Liga Hrvatska,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p205855.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/205855.png?width=265,18,Center Attacking Midfielder,CAM,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,0,Men's Football,10,Croatia,https://drop-assets.ea.com/images/4ZYNK06L8ZkJTrdtSby4NW/eb42cc852fc74ea3d3f5b8904fb5194f/f_10.png,263,Hajduk Split,https://drop-assets.ea.com/images/1bDWS6ltUYonMzwG7kzCXP/d426bbccb973c5e62dcd62397cd4211e/l263.png,false,25,ST,Striker,attack,Attack,60,0,64,0,82,0,73,0,86,0,81,0,87,0,85,0,85,0,69,0,70,0,43,0,42,0,79,0,76,0,84,0,73,0,15,0,9,0,12,0,15,0,12,0,75,0,34,0,73,0,72,0,63,0,77,0,84,0,82,0,77,0,80,0,82,0,83,0,88,0,21,0,65,0,46,0,80,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232487,860,79,Wataru,Endo,,2/9/1993 12:00:00 AM,178,3,4,1,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p232487.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/232487.png?width=265,14,Center Midfielder,CM,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,0,Men's Football,163,Japan,https://drop-assets.ea.com/images/1aoxCwnRS4A6LGlyhrUllt/b5b0cd61a299b9996821c16cc324cc3b/f_163.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,66,0,72,0,85,0,77,0,67,0,82,0,81,0,78,0,79,0,58,0,45,0,79,0,80,0,77,0,76,0,67,0,49,0,9,0,13,0,7,0,11,0,5,0,79,0,78,0,78,0,73,0,58,0,71,0,62,0,73,0,68,0,77,0,68,0,79,0,76,0,73,0,52,0,79,0,75,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259240,861,79,Adam,Wharton,,2/6/2004 12:00:00 AM,182,3,4,2,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259240.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259240.png?width=265,14,Center Midfielder,CM,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,1799,Crystal Palace,https://drop-assets.ea.com/images/6j7pLWl2t3yl13bu6Y9s5K/91a346d14011a610d95ec956816b6a38/l1799.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,60,0,69,0,68,0,69,0,66,0,76,0,71,0,80,0,82,0,77,0,77,0,75,0,74,0,77,0,76,0,60,0,71,0,5,0,11,0,13,0,6,0,12,0,62,0,77,0,84,0,63,0,62,0,81,0,53,0,69,0,66,0,78,0,62,0,83,0,67,0,76,0,63,0,78,0,83,0,51,0,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182494,863,79,Fernando,Muslera,,6/16/1986 12:00:00 AM,190,1,2,1,LPF,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p182494.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/182494.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,0,Men's Football,60,Uruguay,https://drop-assets.ea.com/images/GRwJwZ17RfDveZX4N4L78/25beda9babb2d93a8ff7bb5487eb263b/f_60.png,101083,Estudiantes,https://drop-assets.ea.com/images/4YAQMFITOGB7FMvl3pAP52/0b2344540d9573f06dea8d5ed3af4bff/l101083.png,false,0,GK,Goalkeeper,defense,Defense,40,0,45,0,64,0,40,0,68,0,32,0,60,0,27,0,55,0,15,0,14,0,43,0,12,0,77,0,25,0,10,0,10,0,81,0,80,0,66,0,78,0,77,0,12,0,23,0,40,0,10,0,81,0,66,0,67,0,78,0,13,0,77,0,80,0,42,0,50,0,21,0,47,0,18,0,50,0,10,0,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,trait2_8,Rush Out,"Unique reflex saves, better close shot reads, faster rush",https://drop-assets.ea.com/images/4wwnzFkg1zLTAc4QSsXiWO/5fa897cf739a93bddf3556e2323f9b8b/1v1_Close_Down.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
238004,864,79,Albert,Guðmundsson,,6/15/1997 12:00:00 AM,178,3,4,1,Serie A Enilive,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238004.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/238004.png?width=250,18,Center Attacking Midfielder,CAM,,,,,,,,,,,,,0,Men's Football,24,Iceland,https://drop-assets.ea.com/images/eLvZ0QKgMJ2sjvVZgZTQF/8cf2255e4575e7139e001d7f9ef55dec/f_24.png,110374,Fiorentina,https://drop-assets.ea.com/images/j2Zuc19dll43zq88V7CgZ/d2e748909a451985aed5a26b122a4d8f/l110374.png,false,25,ST,Striker,attack,Attack,86,0,83,0,85,0,71,0,71,0,55,0,74,0,83,0,80,0,63,0,74,0,37,0,25,0,83,0,84,0,81,0,63,0,5,0,10,0,7,0,6,0,6,0,72,0,29,0,64,0,75,0,87,0,70,0,80,0,69,0,75,0,79,0,79,0,75,0,79,0,43,0,87,0,39,0,73,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242444,865,79,João,Félix Sequeira,João Félix,11/10/1999 12:00:00 AM,181,5,4,1,ROSHN Saudi League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242444.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/242444.png?width=265,27,Left Wing,LW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,112139,Al Nassr,https://drop-assets.ea.com/images/6oPkjdKPFc4aHfFp7UGXB7/262e529bd81a51c0b5f317e61b3f5985/l112139.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,79,0,85,0,75,0,70,0,60,0,72,0,81,0,81,0,84,0,76,0,83,0,45,0,35,0,82,0,82,0,76,0,67,0,13,0,12,0,14,0,13,0,14,0,68,0,45,0,72,0,78,0,77,0,77,0,70,0,66,0,80,0,79,0,78,0,79,0,81,0,47,0,75,0,47,0,79,0,80,0,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,16,Left Midfielder,LM,,,,,,,,,,,,,,,25,Striker,ST,,,,,,
264388,866,79,Alberto,Moleiro González,Moleiro,9/30/2003 12:00:00 AM,171,4,4,1,LALIGA EA SPORTS,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264388.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/264388.png?width=265,18,Center Attacking Midfielder,CAM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,483,Villarreal CF,https://drop-assets.ea.com/images/xvk9pCQTX74mWG8EjcgYU/f631ffd2c7ac06bd43f2547fc44463c4/l483.png,false,16,LM,Left Midfielder,midfielder,Midfielder,84,0,85,0,73,0,76,0,60,0,60,0,83,0,81,0,71,0,68,0,75,0,51,0,47,0,81,0,83,0,70,0,52,0,6,0,9,0,11,0,8,0,11,0,57,0,48,0,74,0,71,0,83,0,75,0,59,0,65,0,74,0,72,0,70,0,78,0,74,0,53,0,83,0,55,0,81,0,53,0,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,27,Left Wing,LW,,,,,,,,,,,,,,,,,,,,,,,
215223,868,79,Walter,Benítez,,1/19/1993 12:00:00 AM,191,1,2,1,Premier League,93,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p215223.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/215223.png?width=250,,,,trait2_8,Rush Out,"Unique reflex saves, better close shot reads, faster rush",https://drop-assets.ea.com/images/4wwnzFkg1zLTAc4QSsXiWO/5fa897cf739a93bddf3556e2323f9b8b/1v1_Close_Down.png,playStyle,Play Style,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,1799,Crystal Palace,https://drop-assets.ea.com/images/6j7pLWl2t3yl13bu6Y9s5K/91a346d14011a610d95ec956816b6a38/l1799.png,false,0,GK,Goalkeeper,defense,Defense,38,0,45,0,69,0,40,0,80,0,28,0,45,0,20,0,62,0,12,0,20,0,37,0,17,0,80,0,19,0,14,0,17,0,79,0,78,0,72,0,78,0,80,0,13,0,21,0,27,0,14,0,79,0,72,0,25,0,78,0,17,0,76,0,78,0,28,0,54,0,17,0,35,0,20,0,46,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225863,869,79,Olivier,Boscagli,,11/18/1997 12:00:00 AM,181,3,3,2,Premier League,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225863.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225863.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,1808,Brighton,https://drop-assets.ea.com/images/1mFLMjuFkxQjbRaTLKZ8Gm/277b9eb6d29d37064d1d82063b06f681/l1808.png,false,5,CB,Center Back,defense,Defense,68,0,73,0,84,0,68,0,80,0,73,0,71,0,82,0,79,0,72,0,52,0,79,0,77,0,77,0,74,0,33,0,56,0,8,0,7,0,14,0,8,0,12,0,76,0,82,0,84,0,69,0,65,0,77,0,41,0,76,0,62,0,81,0,50,0,82,0,72,0,78,0,62,0,79,0,77,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228092,870,79,Sander,Berge,,2/18/1998 12:00:00 AM,195,2,3,1,Premier League,96,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p228092.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/228092.png?width=265,14,Center Midfielder,CM,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,36,Norway,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,144,Fulham,https://drop-assets.ea.com/images/1YL8ULAZyOPtffpFGZcGe8/84ec5701079276f33aa349d253fa0321/l144.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,54,0,47,0,81,0,81,0,89,0,76,0,33,0,78,0,78,0,66,0,72,0,75,0,76,0,71,0,75,0,63,0,51,0,14,0,9,0,10,0,8,0,10,0,74,0,76,0,78,0,62,0,55,0,74,0,54,0,84,0,70,0,77,0,65,0,80,0,78,0,72,0,55,0,76,0,75,0,51,0,,,,,,,,,,,,,5,Center Back,CB,,,,,,,,,,,,,,,,,,,,,,,
245371,871,79,Thiago,Almada,,4/26/2001 12:00:00 AM,171,4,4,1,LALIGA EA SPORTS,62,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245371.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/245371.png?width=265,14,Center Midfielder,CM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,240,Atlético de Madrid,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,86,0,92,0,53,0,69,0,50,0,64,0,93,0,83,0,80,0,74,0,85,0,51,0,44,0,83,0,82,0,70,0,83,0,12,0,8,0,9,0,8,0,10,0,39,0,58,0,74,0,76,0,79,0,79,0,75,0,58,0,76,0,74,0,74,0,80,0,78,0,51,0,74,0,57,0,81,0,73,0,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
258444,872,79,Evann,Guessand,,7/1/2001 12:00:00 AM,188,3,3,1,Premier League,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p258444.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/258444.png?width=265,25,Striker,ST,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,0,Men's Football,108,Côte d'Ivoire,https://drop-assets.ea.com/images/6WOgIUFG0fMJWcKjih5i3K/8d09758d91059b879a2e5521f8d7e616/f_108.png,2,Aston Villa,https://drop-assets.ea.com/images/57c0ppYsEA88xL0gxqce8K/99605df97c6a96ea3b6e8a424c217af0/l2.png,false,23,RW,Right Wing,attack,Attack,79,0,75,0,91,0,76,0,84,0,58,0,59,0,80,0,80,0,77,0,68,0,36,0,32,0,79,0,81,0,79,0,52,0,7,0,10,0,7,0,6,0,5,0,76,0,25,0,69,0,72,0,83,0,73,0,61,0,77,0,81,0,76,0,76,0,78,0,78,0,18,0,86,0,39,0,69,0,71,0,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,12,Right Midfielder,RM,,,,,,,,,,,,,,,,,,,,,,,
243780,873,79,Kang In,Lee,Lee Kang In,2/19/2001 12:00:00 AM,173,4,3,2,Ligue 1 McDonald's,66,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243780.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/243780.png?width=265,14,Center Midfielder,CM,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,0,Men's Football,167,Korea Republic,https://drop-assets.ea.com/images/1dVkB8X9Wb0vnMLflqc8EP/c44c481c48f80fa33f1056628596b957/f_167.png,73,Paris SG,https://drop-assets.ea.com/images/2QwnhmHh5K7bjkfZAF7ZCi/7c53874542fb5c606ff810a4b1f6b88b/l73.png,true,23,RW,Right Wing,attack,Attack,75,0,86,0,70,0,73,0,56,0,72,0,87,0,82,0,81,0,81,0,82,0,50,0,45,0,82,0,82,0,75,0,77,0,11,0,12,0,12,0,8,0,14,0,65,0,53,0,79,0,73,0,72,0,80,0,70,0,64,0,78,0,76,0,75,0,80,0,79,0,42,0,69,0,51,0,80,0,75,0,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,12,Right Midfielder,RM,,,,,,,,,,,,,,,,,,,,,,,
254088,874,79,Amad,Diallo,Amad,7/11/2002 12:00:00 AM,173,4,4,2,Premier League,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p254088.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/254088.png?width=265,23,Right Wing,RW,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,108,Côte d'Ivoire,https://drop-assets.ea.com/images/6WOgIUFG0fMJWcKjih5i3K/8d09758d91059b879a2e5521f8d7e616/f_108.png,11,Man Utd,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,88,0,92,0,65,0,70,0,45,0,42,0,89,0,80,0,78,0,75,0,77,0,54,0,51,0,83,0,83,0,77,0,60,0,13,0,15,0,8,0,11,0,6,0,53,0,59,0,71,0,69,0,85,0,75,0,63,0,52,0,78,0,77,0,74,0,76,0,78,0,49,0,82,0,57,0,77,0,54,0,,,,,,,,,,,,,12,Right Midfielder,RM,,,,,,,,,,,,,,,14,Center Midfielder,CM,,,,,,
277846,876,79,Nicolás,Paz Martínez,Nico Paz,9/8/2004 12:00:00 AM,186,4,3,2,Serie A Enilive,81,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277846.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/277846.png?width=265,14,Center Midfielder,CM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,1745,Como,https://drop-assets.ea.com/images/3y8mulzaICjwfi7inFVld2/ec9c71566982f8df59f26e81745143ec/l1745.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,76,0,78,0,67,0,75,0,66,0,42,0,61,0,85,0,73,0,67,0,64,0,51,0,35,0,82,0,85,0,76,0,67,0,14,0,10,0,15,0,12,0,8,0,48,0,58,0,79,0,78,0,78,0,77,0,53,0,64,0,71,0,68,0,71,0,84,0,64,0,44,0,79,0,65,0,78,0,51,0,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
